type,segmen,day,amount,saldo_awal,drain_ratio,jam,cluster,is_iqr,is_z,is_iso,anomaly_vote,dist,top_reason,anomali,fraud
CASH_OUT,CASH_OUT · nominal besar,14,83630,8036,10.0,17,3,1,1,0,2,1.58,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,2,5032484,5032484,1.0,18,0,1,1,1,3,4.09,saldo tujuan tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,4,961,40161,0.024,22,4,0,0,0,0,2.02,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,11,444540,41438,10.0,16,3,1,0,0,1,1.53,saldo tujuan sangat ekstrem,0,0
PAYMENT,PAYMENT · nominal kecil,1,4417,0,0.0,9,1,0,0,0,0,1.56,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,1,371465,8037,10.0,15,3,1,0,0,1,1.12,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,62656,0,0.0,16,2,0,0,0,0,0.64,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,12,190346,15431072,0.012,20,0,1,1,0,2,1.25,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,18,1232014,1232014,1.0,2,4,1,0,1,2,4.32,nominal transaksi sangat ekstrem,1,1
CASH_IN,CASH_IN · nominal sedang,8,92341,11837285,0.008,14,0,1,1,0,2,0.57,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,94947,9898537,0.01,21,0,1,1,0,2,1.4,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,5,19659,0,0.0,0,1,0,0,0,0,3.59,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,1,14154,843396,0.017,18,0,1,0,0,1,1.41,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,31,834495,834495,1.0,6,0,1,0,1,2,4.18,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,18,4892226,4892226,1.0,19,3,1,1,0,2,3.88,nominal transaksi sangat ekstrem,1,1
TRANSFER,CASH_OUT · nominal besar,10,2357109,138738,10.0,14,3,1,1,0,2,2.17,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,25,1533251,0,0.0,22,2,1,0,0,1,2.33,nominal transaksi sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,9,90973,11880,7.658,15,0,1,1,0,2,2.15,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,8,8408,0,0.0,20,1,0,0,0,0,1.17,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,13,391741,14488536,0.027,11,0,1,1,0,2,1.38,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,14,2137134,2137134,1.0,16,0,1,1,1,3,3.8,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,1,336055,313794,1.071,14,0,1,0,0,1,0.81,saldo pengirim tidak konsisten secara logika,0,0
TRANSFER,CASH_OUT · nominal besar,13,10000000,677708,10.0,16,3,1,1,1,3,4.05,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,13,31026,12680747,0.002,10,0,1,1,0,2,1.53,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,16,119747,21867754,0.005,20,0,1,1,0,2,1.23,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,13,31008870,0,0.0,12,2,1,1,0,2,3.44,nominal transaksi sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,10,7263,0,0.0,12,2,0,0,0,0,2.03,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,10,3882512,29571,10.0,10,3,1,1,0,2,2.62,nominal transaksi sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,18,4231,0,0.0,18,1,0,0,0,0,0.85,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,1,1209718,20754,10.0,9,3,1,0,1,2,3.69,saldo tujuan tidak konsisten secara logika,1,0
CASH_IN,CASH_IN · nominal sedang,17,284317,16574226,0.017,18,0,1,1,0,2,1.11,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,12,70046,11086691,0.006,14,0,1,1,0,2,0.62,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,14,17329,148,10.0,9,3,1,0,0,1,2.59,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,13,206323,16082064,0.013,13,0,1,1,0,2,0.85,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,2,22051,1365,10.0,17,3,1,0,0,1,1.69,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,1,55729,140937,0.395,11,4,0,0,0,0,1.5,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,7,101886,9684873,0.011,21,0,1,1,0,2,1.4,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,27,2433009,2433009,1.0,5,0,1,1,1,3,4.51,saldo tujuan tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,29,19535,49074,0.398,9,4,0,0,0,0,1.63,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,15,116646,23451748,0.005,19,0,1,1,0,2,1.04,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,10,39450,146095,0.27,12,4,0,0,0,0,1.63,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,1,148653,0,0.0,15,2,0,0,0,0,0.36,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,62556,0,0.0,10,2,1,1,0,2,2.77,saldo tujuan tidak konsisten secara logika,1,0
PAYMENT,PAYMENT · nominal kecil,15,26643,24517,1.087,14,4,0,0,0,0,1.74,saldo pengirim tidak konsisten secara logika,0,0
CASH_OUT,CASH_OUT · nominal besar,15,88446,0,0.0,14,2,0,0,0,0,0.55,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,11,110016,0,0.0,22,2,0,0,0,0,1.62,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,1,398478,0,0.0,9,2,1,1,0,2,2.88,saldo tujuan tidak konsisten secara logika,1,0
TRANSFER,CASH_OUT · nominal besar,6,3527811,11207,10.0,11,3,1,1,0,2,2.51,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,7,486443,6195,10.0,16,3,1,0,0,1,1.61,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,14,4260942,1042,10.0,16,3,1,1,0,2,2.36,nominal transaksi sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,17,49876,11063,4.508,13,3,0,0,0,0,1.86,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,12,757423,757423,1.0,6,4,1,0,0,1,3.91,nominal transaksi sangat ekstrem,0,1
CASH_OUT,PAYMENT · nominal kecil,17,2178304,2178304,1.0,19,4,1,1,0,2,3.37,nominal transaksi sangat ekstrem,1,1
CASH_IN,CASH_IN · nominal sedang,9,112656,10241711,0.011,15,0,1,1,0,2,0.48,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,9,386212,21362386,0.018,12,0,1,1,0,2,1.26,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,PAYMENT · nominal kecil,13,502,8278948,0.0,0,4,1,0,1,2,4.77,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,16,5724,161795,0.035,13,4,0,0,0,0,1.76,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,18,396757,396757,1.0,15,4,1,0,1,2,3.33,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,11,98474,18108248,0.005,14,0,1,1,0,2,0.63,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,29,263122,5023,10.0,15,3,1,0,0,1,0.99,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,11,235663,0,0.0,11,2,1,0,0,1,1.13,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,12,155231,9465,10.0,9,3,1,0,0,1,2.1,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,14,170038,170038,1.0,0,4,1,0,1,2,4.65,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,1,253600,1926596,0.132,10,0,1,0,0,1,1.36,saldo tujuan tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,6,47985,19211904,0.002,21,0,1,1,0,2,1.53,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,10,117681,24701066,0.005,19,0,1,1,0,2,1.12,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,7,32994,0,0.0,14,1,0,0,0,0,0.95,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,276980,0,0.0,12,2,0,0,0,0,0.9,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,31,3547010,3547010,1.0,6,3,1,1,0,2,4.25,nominal transaksi sangat ekstrem,1,1
CASH_IN,CASH_IN · nominal sedang,2,285980,12513685,0.023,17,0,1,1,0,2,0.87,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,43317,798371,0.054,12,0,1,0,0,1,2.1,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,7,115268,310206,0.372,13,4,0,0,0,0,2.54,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,16,197393,109775,1.798,19,3,0,0,0,0,2.16,saldo tujuan sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,26,662105,662105,1.0,21,4,1,0,0,1,3.33,nominal transaksi sangat ekstrem,0,1
TRANSFER,CASH_OUT · nominal besar,14,3125262,0,0.0,9,2,1,1,0,2,2.56,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,24,6324300,6324300,1.0,10,0,1,1,1,3,4.3,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,PAYMENT · nominal kecil,10,182667,182667,1.0,11,4,1,0,1,2,3.16,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,7,160484,49639,3.233,12,0,1,0,0,1,1.28,saldo tujuan sangat ekstrem,0,0
TRANSFER,PAYMENT · nominal kecil,13,199870,199870,1.0,15,4,1,0,1,2,3.02,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,16,283298,4423584,0.064,20,0,1,0,0,1,1.3,saldo awal pengirim sangat ekstrem,0,0
TRANSFER,CASH_OUT · nominal besar,17,1120305,9681,10.0,10,3,1,1,0,2,2.43,saldo tujuan sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,31,92736,92736,1.0,15,4,1,0,1,2,2.7,saldo pengirim tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,2,1072,97342,0.011,16,4,0,0,0,0,1.3,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,9,309505,0,0.0,9,2,0,0,0,0,1.55,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,29,20548,160479,0.128,15,4,0,0,0,0,0.65,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,17,1500582,1500582,1.0,2,3,1,1,1,3,4.74,saldo tujuan sangat ekstrem,1,1
PAYMENT,PAYMENT · nominal kecil,7,4302,21034,0.205,15,4,0,0,0,0,0.69,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,24,30790,30790,1.0,16,4,1,0,0,1,2.33,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,PAYMENT · nominal kecil,17,10441,37039,0.282,19,4,0,0,0,0,2.12,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,2,311582,48733,6.394,18,3,0,0,0,0,1.15,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,2,47646,0,0.0,17,2,0,0,0,0,0.86,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,11,11376,27539234,0.0,12,0,1,1,0,2,1.7,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,9,7952,68365,0.116,19,4,0,0,0,0,0.93,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,260915,13327628,0.02,17,0,1,1,0,2,0.93,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,29,280443,5589424,0.05,9,0,1,0,0,1,1.64,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,15,27922,19716870,0.001,14,0,1,1,0,2,1.05,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,12,5271,40701,0.13,12,4,0,0,0,0,1.0,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,2,607816,69730,8.717,16,3,1,0,1,2,2.98,menguras hampir seluruh saldo,1,0
TRANSFER,PAYMENT · nominal kecil,31,249366,249366,1.0,12,4,1,0,1,2,3.22,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,13,178928,11405784,0.016,18,0,1,1,0,2,0.84,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,15,218183,0,0.0,22,2,0,0,0,0,1.59,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,12,106655,106655,1.0,21,4,0,0,0,0,2.49,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,17,281719,0,0.0,19,2,0,0,0,0,0.98,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,12,230922,0,0.0,14,2,0,0,0,0,0.5,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,9,413272,10236261,0.04,19,0,1,1,0,2,1.28,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,19,207801,207801,1.0,5,4,1,0,1,2,3.89,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_IN · nominal sedang,29,2254417,2254417,1.0,8,0,1,1,1,3,4.17,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,7,316024,0,0.0,18,2,0,0,0,0,0.82,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,15,8924,0,0.0,13,1,0,0,0,0,0.67,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,13,326053,3314603,0.098,10,0,1,0,0,1,1.47,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,10,19110,43241,0.442,19,4,0,0,0,0,1.0,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,13,3214944,0,0.0,13,2,1,1,0,2,2.19,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,13,88437,13338526,0.007,14,0,1,1,0,2,0.67,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,6,101228,16939,5.976,20,3,0,0,0,0,1.46,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,1,1687128,0,0.0,23,2,1,0,1,2,3.3,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,17,316654,4438,10.0,19,3,1,0,0,1,1.62,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,91964,44145,2.083,19,3,0,0,0,0,2.07,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,11,45793,2248596,0.02,20,0,1,0,0,1,1.25,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,10,461597,17146034,0.027,18,0,1,1,0,2,1.22,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,1,118823,25378,4.682,13,3,0,0,0,0,1.25,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,11,148448,3229,10.0,19,3,1,1,0,2,2.71,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,12,6011,15771231,0.0,18,0,1,1,0,2,2.02,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,11,213884,19115144,0.011,13,0,1,1,0,2,0.89,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,17,9544,0,0.0,15,1,0,0,0,0,0.43,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,14,321963,16009670,0.02,12,0,1,1,0,2,1.17,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,7,44157,0,0.0,15,1,0,0,0,0,1.06,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,30,561028,561028,1.0,0,0,1,0,1,2,4.99,saldo tujuan tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,16,22722,41545,0.547,12,4,0,0,0,0,1.06,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,13,24588,246010,0.1,21,4,0,0,0,0,1.45,menguras hampir seluruh saldo,0,0
DEBIT,CASH_OUT · nominal besar,12,9406,0,0.0,14,2,0,0,0,0,2.11,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,8,1042,19837812,0.0,12,0,1,1,0,2,3.02,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,18,10000000,19585040,0.511,17,0,1,1,1,3,3.62,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,14,269188,269188,1.0,13,4,0,0,0,0,2.28,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,15,289098,0,0.0,13,2,0,0,0,0,0.74,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,5,204675,204675,1.0,11,4,0,0,0,0,2.68,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,25,3719,32410,0.115,13,4,0,0,0,0,0.92,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,694841,1205148,0.577,20,0,1,1,0,2,1.62,saldo tujuan tidak konsisten secara logika,1,0
CASH_IN,CASH_OUT · nominal besar,2,61185,13057110,0.005,15,3,1,1,0,2,3.72,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,9,23006,10958,2.099,11,3,0,0,0,0,2.27,saldo pengirim tidak konsisten secara logika,0,0
TRANSFER,CASH_OUT · nominal besar,12,3701345,0,0.0,16,2,1,1,0,2,2.2,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,2,411631,18814778,0.022,9,0,1,1,0,2,1.9,saldo tujuan sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,19,2720648,2720648,1.0,14,4,1,1,0,2,3.58,nominal transaksi sangat ekstrem,1,1
PAYMENT,PAYMENT · nominal kecil,7,8779,791701,0.011,19,4,1,0,0,1,1.01,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,16,24093,0,0.0,19,1,0,0,0,0,1.14,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,6,658465,0,0.0,11,2,1,0,0,1,2.75,nominal transaksi sangat ekstrem,0,0
PAYMENT,CASH_OUT · nominal besar,12,108518,350,10.0,0,3,1,0,1,2,4.02,menguras hampir seluruh saldo,1,0
TRANSFER,CASH_IN · nominal sedang,1,272709,76067,3.585,1,0,1,0,1,2,4.17,menguras hampir seluruh saldo,1,0
CASH_OUT,CASH_OUT · nominal besar,3,1093155,1093155,1.0,4,3,1,0,0,1,4.31,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,7,307853,15905069,0.019,16,0,1,1,0,2,0.85,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,29,2354099,90645,10.0,15,3,1,1,0,2,2.43,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,2,60500,18829894,0.003,17,0,1,1,0,2,0.76,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,11,255868,132712,1.928,19,3,0,0,0,0,1.99,saldo tujuan sangat ekstrem,0,0
TRANSFER,PAYMENT · nominal kecil,2,268642,268642,1.0,5,4,1,0,1,2,3.98,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,PAYMENT · nominal kecil,10,114890,114890,1.0,11,4,1,0,1,2,2.97,saldo pengirim tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,13,5804,0,0.0,20,1,0,0,0,0,1.19,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,16,34024,30394,1.119,20,4,0,0,0,0,2.37,saldo pengirim tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,7,254588,6946883,0.037,22,0,1,0,0,1,1.71,saldo awal pengirim sangat ekstrem,0,0
PAYMENT,PAYMENT · nominal kecil,25,1889,74332,0.025,16,4,0,0,0,0,1.02,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,25,985128,985128,1.0,11,0,1,0,1,2,3.75,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,15,17322,0,0.0,17,2,0,0,0,0,1.38,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,12,114090,21028,5.426,19,3,1,0,0,1,1.58,saldo tujuan sangat ekstrem,0,0
TRANSFER,PAYMENT · nominal kecil,4,114339,114339,1.0,15,4,1,0,1,2,2.78,saldo pengirim tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,23,127448,127448,1.0,9,4,0,0,0,0,2.94,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,CASH_OUT · nominal besar,14,15077112,0,0.0,14,2,1,1,0,2,3.02,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,8,10746,28495,0.377,18,4,0,0,0,0,0.75,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,8,3364,0,0.0,22,1,0,0,0,0,1.7,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,25,221108,221108,1.0,15,4,1,0,1,2,3.06,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,14,3972969,3972969,1.0,3,3,1,1,0,2,4.67,nominal transaksi sangat ekstrem,1,1
CASH_IN,CASH_IN · nominal sedang,16,135024,21306,6.337,10,0,1,1,0,2,2.18,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,10,9613,0,0.0,19,1,0,0,0,0,0.96,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,8,879369,100468,8.753,14,3,1,0,0,1,2.04,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,9,30857,25581,1.206,20,3,0,0,0,0,2.48,saldo pengirim tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,16,7212,2011,3.586,11,1,0,0,0,0,1.83,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,3,854551,854551,1.0,7,4,1,0,0,1,3.69,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,7,41896,1484197,0.028,13,0,1,0,0,1,0.9,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,22,713405,713405,1.0,10,4,1,0,0,1,2.97,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,10,128072,5070890,0.025,17,0,1,0,0,1,0.54,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,9,112168,7550809,0.015,17,0,1,0,0,1,0.62,saldo awal pengirim sangat ekstrem,0,0
TRANSFER,CASH_OUT · nominal besar,10,1796888,31187,10.0,9,3,1,0,1,2,2.71,nominal transaksi sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,10,349818,0,0.0,23,2,1,1,0,2,1.91,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,22,2656973,2656973,1.0,5,3,1,1,0,2,4.33,nominal transaksi sangat ekstrem,1,1
PAYMENT,CASH_OUT · nominal besar,8,10600,161,10.0,11,3,1,0,0,1,2.74,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,8,9931,0,0.0,13,1,0,0,0,0,0.68,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,9,414530,31215,10.0,16,3,1,0,0,1,1.42,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,24,4530,4530,1.0,6,4,0,0,0,0,2.99,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,2,3275,249776,0.013,11,4,0,0,0,0,1.31,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,10,115894,19235,6.025,11,3,0,0,0,0,1.26,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,25,234892,0,0.0,9,2,0,0,0,0,1.53,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,6,1159010,1159010,1.0,13,0,1,0,1,2,3.69,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,10,539821,20703,10.0,9,3,1,0,0,1,2.07,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,7,2498838,2498838,1.0,13,0,1,1,1,3,3.87,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,6,68487,0,0.0,21,2,0,0,0,0,1.43,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,16,114813,21098,5.442,12,3,0,0,0,0,1.37,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,1,923,32515,0.028,13,4,1,1,1,3,3.54,saldo tujuan tidak konsisten secara logika,1,0
TRANSFER,CASH_OUT · nominal besar,12,3271221,0,0.0,18,2,1,1,0,2,2.21,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,10,84356,6275649,0.013,14,0,1,0,0,1,0.61,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,11,73404,11939273,0.006,17,0,1,1,0,2,0.71,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,1,48375,48375,1.0,13,4,1,0,0,1,2.54,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,6,192314,0,0.0,12,2,0,0,0,0,0.84,menguras hampir seluruh saldo,0,0
