pc1,pc2,cluster,type,day
1.289,-1.959,2,CASH_OUT,13
1.198,-1.935,2,CASH_OUT,2
-1.545,-1.127,1,PAYMENT,13
0.303,-0.383,3,CASH_OUT,5
-2.488,0.689,4,PAYMENT,16
-0.813,0.185,4,CASH_OUT,12
-1.749,-1.086,1,PAYMENT,17
-1.407,-1.169,1,PAYMENT,16
-2.342,1.241,4,PAYMENT,21
2.497,1.404,3,CASH_IN,15
-1.484,0.416,4,PAYMENT,7
0.788,-1.722,2,TRANSFER,16
0.102,0.073,3,CASH_OUT,12
1.488,1.878,0,CASH_IN,1
-0.776,0.823,4,CASH_OUT,6
0.719,-0.865,3,CASH_IN,6
0.982,-1.886,2,CASH_OUT,6
-2.262,1.045,4,PAYMENT,22
-2.848,0.881,4,PAYMENT,7
-0.472,-0.144,3,PAYMENT,2
0.453,-1.756,2,CASH_OUT,14
-1.205,-1.231,1,PAYMENT,13
-1.466,-1.154,1,PAYMENT,22
-0.724,0.036,3,PAYMENT,12
0.403,1.87,0,CASH_IN,8
-2.942,0.79,4,PAYMENT,4
1.485,-0.129,3,CASH_OUT,11
2.148,-0.523,3,CASH_OUT,8
-1.775,-1.079,1,PAYMENT,9
0.459,0.057,3,CASH_OUT,7
1.746,1.919,0,CASH_IN,11
0.768,-0.571,3,CASH_IN,1
1.807,-0.162,3,CASH_OUT,11
0.216,0.181,3,CASH_OUT,13
-0.173,1.324,0,CASH_IN,14
-1.134,0.713,4,CASH_OUT,12
-2.611,0.733,4,PAYMENT,10
2.016,0.991,3,CASH_IN,29
1.522,-1.886,2,TRANSFER,7
-1.311,-1.218,1,PAYMENT,12
2.142,1.914,0,CASH_IN,8
1.763,-0.184,3,CASH_OUT,7
1.527,1.04,3,CASH_IN,16
1.525,-1.88,2,TRANSFER,7
1.821,1.204,3,CASH_IN,1
-2.387,1.173,4,PAYMENT,8
-1.113,-1.241,1,PAYMENT,14
1.249,1.929,0,CASH_IN,11
-1.026,0.359,4,CASH_OUT,16
-2.249,1.061,4,PAYMENT,17
-1.139,0.356,4,CASH_OUT,29
1.284,1.887,0,CASH_IN,6
0.881,-1.85,2,CASH_OUT,16
-1.441,0.871,4,CASH_OUT,9
1.707,-0.758,2,CASH_OUT,12
-1.84,-1.066,1,PAYMENT,13
0.938,1.299,0,CASH_IN,2
1.604,-1.916,2,TRANSFER,15
2.036,1.795,0,CASH_IN,7
-0.99,0.784,4,CASH_OUT,17
-0.659,0.417,4,CASH_OUT,2
-0.322,-0.907,3,CASH_OUT,6
-2.409,1.03,4,PAYMENT,13
-1.806,-1.085,1,PAYMENT,11
-0.237,0.157,3,CASH_OUT,12
1.505,-1.881,2,TRANSFER,17
0.366,-1.725,2,CASH_OUT,11
1.328,2.029,0,CASH_IN,8
-2.209,0.796,4,PAYMENT,8
-2.372,1.283,4,PAYMENT,15
0.898,-1.84,2,CASH_OUT,16
-1.415,0.391,1,PAYMENT,16
1.07,-1.902,2,CASH_OUT,13
-2.788,0.981,4,PAYMENT,15
-2.864,0.834,4,PAYMENT,23
2.274,1.898,0,CASH_IN,13
-2.188,0.946,4,PAYMENT,11
-2.913,1.047,4,PAYMENT,15
-0.741,0.581,4,CASH_OUT,12
-1.073,-1.276,1,PAYMENT,15
1.06,-0.109,3,CASH_OUT,1
1.16,-0.114,3,CASH_OUT,7
1.531,-1.875,2,TRANSFER,6
-2.53,0.872,4,PAYMENT,14
1.785,0.028,3,TRANSFER,17
-1.078,0.685,4,TRANSFER,2
1.271,-1.813,2,TRANSFER,9
-1.475,-1.145,1,PAYMENT,15
-1.883,-1.051,1,PAYMENT,7
-1.945,1.204,4,PAYMENT,14
-0.338,1.67,0,CASH_IN,7
-2.709,0.824,4,PAYMENT,12
-0.115,0.083,3,CASH_OUT,11
-2.295,1.036,4,PAYMENT,1
1.032,-1.891,2,CASH_OUT,24
0.037,-1.625,2,CASH_OUT,7
-2.219,0.994,4,PAYMENT,8
0.622,-1.801,2,CASH_OUT,2
-1.775,-1.076,1,PAYMENT,15
-0.491,0.169,3,PAYMENT,17
0.924,-1.854,2,CASH_OUT,17
-2.253,-0.968,1,PAYMENT,17
2.507,0.827,3,CASH_IN,8
0.743,-1.818,2,CASH_OUT,7
1.046,1.489,0,CASH_IN,14
0.886,-1.867,2,CASH_OUT,10
1.331,-0.14,3,CASH_OUT,10
1.686,1.356,0,CASH_IN,15
1.297,1.936,0,CASH_IN,17
-2.036,0.913,4,PAYMENT,7
-2.486,1.064,4,PAYMENT,17
-1.571,0.397,1,PAYMENT,1
-1.113,0.452,4,PAYMENT,7
1.436,1.995,0,CASH_IN,2
-2.054,0.912,4,PAYMENT,10
0.539,-1.777,2,CASH_OUT,14
-1.274,-1.267,1,PAYMENT,2
1.232,1.892,0,CASH_IN,15
1.595,-1.193,3,CASH_OUT,2
0.454,1.966,0,CASH_IN,15
2.495,-0.091,3,TRANSFER,12
-0.316,-0.207,3,PAYMENT,17
1.511,-1.881,2,TRANSFER,17
1.866,1.795,0,CASH_IN,11
0.802,-1.825,2,CASH_OUT,11
-1.563,-1.133,1,PAYMENT,17
-1.233,0.339,1,PAYMENT,11
0.577,-0.163,3,CASH_OUT,11
0.13,-1.639,2,CASH_OUT,13
1.905,1.977,0,CASH_IN,8
1.211,-0.084,3,CASH_OUT,23
0.691,-1.02,3,CASH_OUT,1
2.779,1.425,0,CASH_IN,1
1.129,-0.063,3,CASH_OUT,8
1.454,1.593,0,CASH_IN,7
2.31,1.276,0,CASH_IN,16
0.809,-1.849,2,CASH_OUT,10
1.02,-1.885,2,CASH_OUT,17
0.646,0.093,3,CASH_OUT,17
-1.07,0.316,1,PAYMENT,17
0.741,-1.815,2,CASH_OUT,8
1.522,1.756,0,CASH_IN,10
1.522,1.574,0,CASH_IN,2
-1.091,0.228,3,PAYMENT,9
-2.37,1.015,4,PAYMENT,16
-1.552,-1.125,1,PAYMENT,13
-1.54,0.115,1,PAYMENT,9
0.668,-0.125,3,CASH_OUT,9
-0.332,-1.437,2,TRANSFER,11
-2.563,1.044,4,PAYMENT,7
2.087,-0.64,3,TRANSFER,8
0.992,-1.883,2,CASH_OUT,8
1.625,-0.659,2,TRANSFER,1
-2.451,0.765,4,PAYMENT,11
1.232,-1.923,2,CASH_OUT,14
-1.909,-1.073,1,PAYMENT,1
2.064,0.823,3,TRANSFER,2
-2.248,0.826,4,PAYMENT,9
0.901,-1.864,2,CASH_OUT,10
2.03,1.309,3,CASH_IN,11
-0.986,-0.672,4,CASH_OUT,1
2.211,-0.419,3,CASH_OUT,2
0.284,-1.689,2,CASH_OUT,7
-2.32,0.909,4,PAYMENT,15
0.591,-0.436,2,CASH_OUT,7
-2.092,0.8,4,PAYMENT,15
-1.863,-1.057,1,PAYMENT,15
0.043,-1.628,2,CASH_OUT,10
1.122,1.829,0,CASH_IN,1
-0.875,-1.294,1,PAYMENT,24
-1.262,-1.213,1,PAYMENT,9
1.785,1.886,0,CASH_IN,13
-2.292,-0.937,1,PAYMENT,8
0.704,0.076,3,CASH_OUT,13
1.109,-1.895,2,CASH_OUT,6
-1.824,-1.077,1,PAYMENT,8
1.692,-0.186,3,CASH_OUT,14
-2.725,1.111,4,PAYMENT,2
-0.45,0.259,3,PAYMENT,13
0.687,-1.801,2,CASH_OUT,11
1.952,-0.295,3,CASH_OUT,9
-1.474,-1.135,1,PAYMENT,16
1.426,-0.143,3,CASH_OUT,10
0.895,0.075,3,CASH_OUT,11
-2.788,0.929,4,PAYMENT,9
0.631,1.472,0,CASH_IN,15
-1.251,0.248,1,PAYMENT,8
1.324,1.92,0,CASH_IN,16
0.761,-3.104,2,CASH_OUT,7
1.272,0.021,3,CASH_OUT,8
1.181,1.335,3,CASH_IN,10
1.783,1.759,0,CASH_IN,9
1.462,1.775,0,CASH_IN,14
2.154,-0.317,3,CASH_OUT,2
2.112,0.003,3,TRANSFER,14
1.277,-0.216,3,CASH_OUT,11
1.661,1.517,3,CASH_IN,9
-2.57,1.134,4,PAYMENT,11
2.797,0.827,3,CASH_IN,1
2.978,1.233,3,CASH_IN,11
2.714,-0.26,3,TRANSFER,17
0.699,1.81,0,CASH_IN,10
-2.356,0.89,4,PAYMENT,13
-2.095,1.044,4,PAYMENT,8
1.457,-0.072,3,CASH_OUT,8
1.535,1.676,0,CASH_IN,11
2.151,-0.1,3,TRANSFER,1
0.446,-1.723,2,CASH_OUT,2
2.428,0.877,3,CASH_IN,8
0.512,-0.155,3,CASH_OUT,12
-1.479,0.454,4,PAYMENT,14
0.978,-0.015,3,CASH_OUT,14
0.942,-1.85,2,CASH_OUT,2
1.382,1.504,0,CASH_IN,6
1.005,-1.861,2,CASH_OUT,12
0.84,-0.277,3,CASH_OUT,16
0.858,-0.063,3,CASH_OUT,14
1.582,1.442,0,CASH_IN,8
2.129,1.86,0,CASH_IN,16
1.542,1.496,3,CASH_IN,10
0.019,-0.526,3,CASH_IN,6
0.071,-1.627,2,CASH_OUT,6
1.119,-1.914,2,CASH_OUT,26
-2.653,0.842,4,PAYMENT,11
-2.42,0.934,4,PAYMENT,8
0.469,-1.727,2,CASH_OUT,12
1.724,1.602,0,CASH_IN,10
1.334,1.923,0,CASH_IN,17
-2.508,1.132,4,PAYMENT,11
1.658,1.838,0,CASH_IN,10
-1.968,-1.016,1,PAYMENT,16
0.839,-1.835,2,CASH_OUT,17
-1.977,-1.01,1,PAYMENT,14
-2.35,1.082,4,PAYMENT,22
2.125,1.697,0,CASH_IN,9
-1.764,-1.164,1,CASH_OUT,6
0.856,2.068,0,CASH_IN,9
2.028,1.837,0,CASH_IN,14
-2.074,1.054,4,PAYMENT,11
-2.412,1.144,4,PAYMENT,14
0.269,-3.018,2,CASH_OUT,7
-1.764,-1.096,1,PAYMENT,14
0.631,-1.807,2,CASH_OUT,1
-1.759,-1.065,1,PAYMENT,14
-2.914,0.779,4,PAYMENT,6
0.012,-1.655,2,CASH_OUT,17
2.812,1.363,3,CASH_IN,24
2.03,-0.326,3,CASH_OUT,6
-2.833,1.125,4,PAYMENT,15
0.416,1.511,0,CASH_IN,29
1.634,0.774,3,CASH_OUT,1
-0.723,-1.365,1,PAYMENT,23
1.633,1.979,0,CASH_IN,9
-0.884,0.302,1,PAYMENT,8
-1.425,-1.193,1,PAYMENT,13
-1.136,-1.224,1,PAYMENT,1
-0.107,0.58,4,CASH_OUT,14
-3.141,1.017,4,PAYMENT,16
1.851,-1.998,2,TRANSFER,16
1.108,-1.779,2,TRANSFER,9
2.657,-0.174,3,TRANSFER,13
-2.198,0.862,4,PAYMENT,20
-1.327,-1.19,1,PAYMENT,15
1.073,-1.888,2,CASH_OUT,23
-0.827,0.004,3,PAYMENT,9
1.643,1.903,0,CASH_IN,12
0.902,-1.753,2,TRANSFER,2
-0.519,0.247,3,PAYMENT,14
-2.369,1.02,4,PAYMENT,9
0.087,0.11,3,CASH_OUT,2
-2.758,0.721,4,PAYMENT,2
-0.799,0.767,4,CASH_OUT,12
-1.342,-1.196,1,PAYMENT,8
0.733,1.679,0,CASH_IN,1
0.961,-1.777,2,TRANSFER,11
0.829,-1.887,2,CASH_OUT,8
0.736,-1.804,2,CASH_OUT,13
2.07,1.328,0,CASH_IN,14
-1.064,-1.278,1,PAYMENT,15
-2.47,1.065,4,PAYMENT,6
0.981,-1.856,2,CASH_OUT,12
-1.71,-1.12,1,PAYMENT,22
-1.263,0.893,4,CASH_OUT,10
0.584,-1.682,2,TRANSFER,29
1.334,-0.431,3,CASH_OUT,16
-3.212,1.188,4,PAYMENT,2
-0.446,1.843,0,CASH_IN,6
1.16,-0.035,3,CASH_OUT,8
2.056,1.943,0,CASH_IN,1
0.586,-1.767,2,CASH_OUT,2
2.55,1.43,0,CASH_IN,8
1.808,-0.688,3,TRANSFER,16
0.572,0.097,3,CASH_OUT,13
1.755,1.818,0,CASH_IN,2
-2.329,0.514,4,PAYMENT,15
0.188,-0.07,3,CASH_OUT,7
-0.558,-0.176,3,PAYMENT,1
0.676,-0.201,3,CASH_OUT,15
2.082,1.961,0,CASH_IN,2
-1.24,-1.226,1,PAYMENT,16
-2.408,-0.943,1,PAYMENT,9
1.175,1.392,3,CASH_IN,8
-2.222,-0.962,1,PAYMENT,22
1.383,-0.115,3,CASH_OUT,13
0.553,-0.287,3,CASH_IN,2
-1.202,0.341,1,PAYMENT,14
-0.473,-1.509,2,CASH_OUT,17
-1.53,0.327,1,PAYMENT,11
1.711,1.781,0,CASH_IN,8
0.782,-0.08,3,CASH_OUT,16
1.542,1.851,0,CASH_IN,15
-1.405,0.405,1,PAYMENT,9
-2.586,0.928,4,PAYMENT,11
1.391,1.319,3,CASH_IN,12
1.764,1.873,0,CASH_IN,7
1.093,-1.879,2,CASH_OUT,16
-2.336,0.856,4,PAYMENT,13
1.021,-0.011,3,CASH_OUT,14
-2.283,0.938,4,PAYMENT,15
1.192,1.63,0,CASH_IN,8
-1.189,0.345,1,PAYMENT,11
0.497,-1.768,2,CASH_OUT,13
2.473,0.921,3,CASH_IN,13
2.189,-0.198,3,CASH_OUT,8
-1.165,-1.227,1,PAYMENT,14
-2.308,0.893,4,PAYMENT,15
-2.906,0.847,4,PAYMENT,8
1.841,1.163,0,TRANSFER,1
1.096,-1.887,2,CASH_OUT,8
1.779,1.327,0,CASH_IN,15
0.945,-1.836,2,CASH_OUT,10
-4.437,1.468,4,PAYMENT,7
-0.762,-0.046,3,PAYMENT,17
-0.491,0.132,3,CASH_OUT,11
-1.27,-1.204,1,PAYMENT,17
-1.021,0.356,1,PAYMENT,11
-2.595,1.062,4,PAYMENT,7
-1.37,-1.186,1,PAYMENT,12
2.689,1.355,3,CASH_IN,16
0.946,-1.735,2,TRANSFER,1
1.571,1.698,0,CASH_IN,13
1.62,-0.185,3,CASH_OUT,15
0.656,-1.666,2,TRANSFER,2
1.549,1.982,0,CASH_IN,16
-1.669,-1.113,1,PAYMENT,8
0.016,1.68,0,CASH_OUT,1
-1.307,-1.195,1,PAYMENT,2
1.827,-0.218,3,CASH_OUT,10
-2.365,0.969,4,PAYMENT,6
1.67,-1.923,2,TRANSFER,1
1.157,-0.08,3,CASH_OUT,2
1.289,-1.959,2,CASH_OUT,9
-1.605,-1.119,1,PAYMENT,6
-2.16,1.142,4,PAYMENT,13
-2.546,0.842,4,PAYMENT,11
-2.021,1.076,4,PAYMENT,15
-0.362,-1.542,2,CASH_OUT,11
-2.434,-0.968,1,PAYMENT,2
1.032,-1.9,2,CASH_OUT,14
2.083,-0.615,3,CASH_OUT,16
-1.541,-1.156,1,PAYMENT,15
1.456,-1.983,2,CASH_OUT,2
0.35,1.635,0,CASH_IN,13
2.117,1.325,0,CASH_IN,17
1.183,-1.944,2,CASH_OUT,7
0.266,-2.993,2,CASH_OUT,7
-1.941,-1.051,1,PAYMENT,20
-1.13,0.298,1,PAYMENT,17
-0.714,0.262,1,PAYMENT,14
-2.292,0.915,4,PAYMENT,8
-2.399,0.984,4,PAYMENT,16
1.504,0.948,3,TRANSFER,1
1.623,-0.577,3,CASH_OUT,12
0.842,-1.824,2,CASH_OUT,7
-0.085,-0.328,3,CASH_IN,1
-1.945,-1.036,1,PAYMENT,9
0.125,-1.671,2,CASH_OUT,13
-2.994,-0.754,1,PAYMENT,10
1.917,0.915,3,CASH_IN,29
-3.447,1.048,4,PAYMENT,1
2.879,-2.249,2,TRANSFER,13
-1.603,-1.126,1,PAYMENT,13
1.107,1.815,0,CASH_IN,9
-2.413,1.111,4,PAYMENT,6
-2.152,1.005,4,PAYMENT,16
1.276,1.382,0,CASH_IN,15
1.765,2.053,0,CASH_IN,15
-2.159,1.025,4,PAYMENT,17
-1.316,0.829,4,DEBIT,8
-2.489,0.858,4,PAYMENT,14
-3.29,1.351,4,PAYMENT,13
0.624,0.095,3,CASH_OUT,1
-2.527,0.838,4,PAYMENT,3
-2.131,0.927,4,PAYMENT,1
0.873,-1.721,2,TRANSFER,10
-1.072,0.244,1,PAYMENT,2
1.764,1.953,0,CASH_IN,9
1.236,-0.439,3,CASH_OUT,16
-0.371,0.774,4,TRANSFER,1
-2.371,-0.92,1,PAYMENT,8
1.247,1.423,0,CASH_IN,8
-2.251,0.944,4,PAYMENT,1
-2.85,1.027,4,PAYMENT,2
-2.768,1.037,4,PAYMENT,15
-0.052,-1.619,2,CASH_OUT,10
2.384,-1.876,3,TRANSFER,14
-2.17,1.012,4,PAYMENT,14
-2.317,1.028,4,PAYMENT,7
1.727,1.679,0,CASH_IN,15
-2.722,1.023,4,PAYMENT,16
0.756,2.028,0,CASH_IN,14
0.477,-0.081,3,CASH_OUT,6
0.626,-1.652,2,TRANSFER,9
-0.896,0.646,4,CASH_OUT,25
0.99,-0.179,3,CASH_OUT,12
-1.63,-1.134,1,PAYMENT,14
-2.393,-0.911,1,PAYMENT,13
-1.994,-1.041,1,PAYMENT,17
-1.703,-1.087,1,PAYMENT,6
2.13,-0.205,3,CASH_OUT,14
0.61,-0.135,3,CASH_OUT,16
0.146,-2.912,2,CASH_OUT,1
-2.749,1.07,4,PAYMENT,2
0.704,1.929,0,CASH_IN,7
0.257,-1.708,2,CASH_OUT,13
-2.626,1.004,4,PAYMENT,4
-1.031,0.274,1,PAYMENT,14
0.943,-0.037,3,CASH_OUT,7
1.653,1.358,0,CASH_IN,8
0.599,-1.793,2,CASH_OUT,14
0.539,-0.432,3,CASH_OUT,20
-0.221,0.587,4,CASH_OUT,9
-2.591,-0.857,1,PAYMENT,7
-0.709,-2.499,2,TRANSFER,1
-2.462,-0.925,1,PAYMENT,7
0.395,1.736,0,CASH_IN,7
-2.412,1.006,4,PAYMENT,13
2.291,-0.258,3,CASH_OUT,2
-1.816,-1.058,1,PAYMENT,17
1.202,-1.947,2,CASH_OUT,12
2.916,1.384,3,CASH_IN,14
-2.662,1.256,4,PAYMENT,12
0.827,-1.853,2,CASH_OUT,13
-2.168,0.788,4,PAYMENT,15
0.672,-1.782,2,CASH_OUT,17
1.47,1.373,0,CASH_IN,23
1.452,1.492,0,CASH_IN,14
0.413,-1.757,2,CASH_OUT,1
-2.201,0.926,4,PAYMENT,15
1.36,-1.979,2,CASH_OUT,16
0.523,0.051,3,CASH_OUT,15
1.093,-1.91,2,CASH_OUT,2
1.934,-0.058,3,CASH_OUT,6
1.677,1.713,0,CASH_IN,10
0.728,-1.815,2,CASH_OUT,13
0.811,-1.827,2,CASH_OUT,13
1.201,1.385,0,CASH_IN,9
0.955,0.007,3,CASH_OUT,17
-0.754,0.339,1,PAYMENT,8
1.407,-0.067,3,CASH_OUT,10
1.877,1.782,0,CASH_IN,2
0.57,-1.638,2,TRANSFER,15
0.219,-1.689,2,CASH_OUT,16
1.066,-1.778,2,TRANSFER,1
-2.353,-0.935,1,PAYMENT,9
0.925,-0.076,3,CASH_OUT,12
1.616,-0.118,3,CASH_OUT,10
1.583,1.859,0,CASH_IN,1
2.125,1.621,0,CASH_IN,1
0.11,-1.648,2,CASH_OUT,9
1.285,-1.192,3,TRANSFER,1
0.869,-0.12,3,CASH_OUT,2
-1.55,-1.122,1,PAYMENT,6
1.453,-0.086,3,CASH_OUT,29
1.395,1.891,0,CASH_IN,2
-2.34,0.803,4,PAYMENT,6
1.687,-0.6,3,CASH_OUT,11
1.046,-1.776,2,TRANSFER,23
-0.019,-0.018,3,CASH_OUT,28
-2.413,0.779,4,PAYMENT,12
0.103,-0.073,3,CASH_OUT,2
1.035,-1.887,2,CASH_OUT,13
2.674,0.689,3,CASH_IN,12
2.627,-0.053,3,TRANSFER,17
-2.34,1.221,4,PAYMENT,15
2.339,-2.156,2,TRANSFER,13
-3.099,1.285,4,PAYMENT,17
2.274,1.25,0,CASH_IN,6
0.034,-1.632,2,CASH_OUT,10
0.726,0.96,3,CASH_IN,1
1.818,-0.171,3,TRANSFER,2
1.515,-0.222,3,CASH_OUT,9
0.15,-1.645,2,CASH_OUT,6
0.627,-0.001,3,CASH_OUT,7
0.654,-1.799,2,CASH_OUT,2
-1.659,-1.105,1,PAYMENT,2
1.667,1.767,0,CASH_IN,8
0.212,-1.692,2,CASH_OUT,10
-1.353,-1.211,1,PAYMENT,9
1.581,1.689,0,CASH_IN,9
2.31,-2.108,2,TRANSFER,15
-1.803,-1.086,1,PAYMENT,25
0.937,-0.792,2,CASH_OUT,14
1.624,1.843,0,CASH_IN,2
-1.288,-1.196,1,PAYMENT,10
-1.148,0.456,4,PAYMENT,17
-1.86,0.966,4,PAYMENT,16
-2.741,0.778,4,PAYMENT,10
1.764,1.777,0,CASH_IN,8
1.781,1.987,0,CASH_IN,17
-0.533,-0.077,3,PAYMENT,12
0.305,-1.233,3,CASH_OUT,1
1.241,-0.101,3,CASH_OUT,17
1.26,-1.834,2,TRANSFER,9
1.077,1.659,0,CASH_IN,2
1.283,0.0,3,CASH_OUT,8
-0.914,-0.354,4,TRANSFER,7
1.379,0.023,3,TRANSFER,15
-0.988,-0.227,1,PAYMENT,12
2.121,1.354,0,CASH_IN,12
2.565,-0.023,3,TRANSFER,15
0.622,-1.777,2,CASH_OUT,18
1.148,-0.496,3,CASH_OUT,15
1.201,1.807,0,CASH_IN,1
1.41,-0.836,2,CASH_OUT,2
1.645,-0.362,3,CASH_OUT,15
-1.713,-1.084,1,PAYMENT,1
0.693,0.085,3,CASH_OUT,6
-1.368,-1.172,1,PAYMENT,1
-0.389,0.72,4,CASH_OUT,11
2.203,-0.074,3,TRANSFER,16
-2.121,0.88,4,PAYMENT,12
-1.969,-1.026,1,PAYMENT,7
2.245,0.76,3,CASH_OUT,17
-1.592,-1.118,1,PAYMENT,1
2.065,-0.691,3,CASH_OUT,15
1.269,1.469,0,CASH_IN,2
-2.804,1.19,4,PAYMENT,12
0.624,-1.801,2,CASH_OUT,8
2.45,1.352,3,CASH_IN,10
-0.997,0.14,3,PAYMENT,8
-1.541,-1.149,1,PAYMENT,13
-1.037,0.837,4,CASH_OUT,9
1.68,-1.93,2,TRANSFER,17
0.834,-0.181,3,CASH_OUT,6
1.126,0.025,3,TRANSFER,6
-2.473,0.797,4,PAYMENT,2
-2.881,0.904,4,PAYMENT,2
-2.21,1.247,4,PAYMENT,11
-1.621,-1.097,1,PAYMENT,7
-2.469,0.863,4,PAYMENT,14
-2.421,1.203,4,PAYMENT,11
0.707,-1.803,2,CASH_OUT,2
0.697,1.263,0,CASH_IN,8
-2.499,0.907,4,PAYMENT,6
-1.277,-1.199,1,PAYMENT,17
-0.495,-2.859,2,CASH_OUT,1
-2.451,1.001,4,PAYMENT,29
0.501,-0.496,2,CASH_OUT,1
-0.171,0.159,4,CASH_OUT,16
1.667,-0.19,3,CASH_OUT,15
0.937,-1.874,2,CASH_OUT,1
1.79,1.988,0,CASH_IN,16
1.049,1.42,3,CASH_IN,13
0.804,0.121,3,CASH_OUT,10
1.923,-0.644,3,TRANSFER,2
-1.491,-1.166,1,PAYMENT,12
1.257,-3.079,2,TRANSFER,10
1.547,-0.134,3,CASH_OUT,8
-1.28,-1.216,1,PAYMENT,9
2.086,1.827,0,CASH_IN,1
1.426,-1.747,3,TRANSFER,1
1.285,1.323,0,CASH_IN,1
-0.486,0.482,4,CASH_OUT,11
2.157,1.88,0,CASH_IN,12
1.745,-0.21,3,CASH_OUT,13
-2.411,0.891,4,PAYMENT,16
1.705,1.942,0,CASH_IN,13
1.822,1.884,0,CASH_IN,15
1.019,-1.894,2,CASH_OUT,14
-2.419,0.875,4,PAYMENT,28
1.572,1.956,0,CASH_IN,6
-2.842,1.194,4,PAYMENT,13
-2.713,0.825,4,PAYMENT,11
0.725,-1.174,3,CASH_OUT,2
1.653,1.556,3,CASH_IN,1
-0.48,0.076,3,PAYMENT,14
-1.563,-1.147,1,PAYMENT,8
2.006,1.776,0,CASH_IN,17
-0.378,0.62,4,CASH_OUT,7
0.158,0.203,3,CASH_OUT,6
-2.264,0.786,4,PAYMENT,16
2.037,-0.86,3,CASH_OUT,15
1.945,1.368,0,CASH_IN,17
-2.332,1.168,4,PAYMENT,15
0.649,-1.799,2,CASH_OUT,15
-0.878,-1.301,1,PAYMENT,17
-2.057,0.991,4,PAYMENT,10
-0.786,0.216,1,PAYMENT,2
0.833,-1.838,2,CASH_OUT,2
-1.933,-1.032,1,PAYMENT,8
0.873,-1.857,2,CASH_OUT,17
-1.831,-1.075,1,PAYMENT,9
-2.374,0.922,4,PAYMENT,14
1.67,1.716,0,CASH_IN,7
-2.64,0.756,4,PAYMENT,14
2.318,1.719,0,CASH_IN,13
1.637,-0.12,3,TRANSFER,2
1.631,1.893,0,CASH_IN,29
-2.026,-1.036,1,PAYMENT,1
0.98,-1.769,2,TRANSFER,9
1.622,1.419,0,CASH_IN,16
0.174,0.167,3,CASH_OUT,17
-1.722,0.969,4,PAYMENT,8
1.509,1.897,0,CASH_IN,12
-1.376,0.214,1,PAYMENT,13
0.349,-1.704,2,CASH_OUT,17
-2.455,1.176,4,PAYMENT,16
0.356,-0.004,3,CASH_OUT,6
1.593,-0.111,3,CASH_OUT,6
-1.771,-1.073,1,PAYMENT,7
1.538,-0.061,3,CASH_OUT,29
-0.935,0.292,1,PAYMENT,16
-0.401,0.232,3,PAYMENT,15
1.81,1.879,0,CASH_IN,15
0.882,-1.856,2,CASH_OUT,1
2.442,1.23,3,CASH_IN,10
-2.435,0.778,4,PAYMENT,7
1.262,-0.084,3,CASH_OUT,12
1.724,1.791,0,CASH_IN,1
-2.198,0.867,4,PAYMENT,11
-0.548,-0.078,3,PAYMENT,14
0.935,-1.878,2,CASH_OUT,1
1.166,1.452,3,CASH_IN,12
0.901,-0.059,3,CASH_OUT,8
-2.342,0.898,4,PAYMENT,13
2.047,-0.111,3,TRANSFER,15
1.347,1.919,0,CASH_IN,10
-0.612,0.442,4,CASH_OUT,25
-1.512,-1.153,1,PAYMENT,13
-1.422,0.836,4,CASH_OUT,16
0.65,-0.009,3,CASH_OUT,23
-0.183,-1.564,2,CASH_OUT,14
0.579,-2.866,2,CASH_OUT,1
1.224,-1.927,2,CASH_OUT,12
1.523,1.971,0,CASH_IN,25
-1.409,-1.169,1,PAYMENT,13
-0.084,-2.795,2,CASH_OUT,15
1.331,-1.84,2,TRANSFER,14
-2.162,0.546,4,CASH_OUT,11
2.33,-2.104,2,TRANSFER,13
0.722,-1.792,2,CASH_OUT,14
1.209,-1.949,2,CASH_OUT,2
0.994,-1.874,2,CASH_OUT,1
-1.693,-1.093,1,PAYMENT,29
0.608,-1.769,2,CASH_OUT,14
1.213,1.452,0,CASH_IN,15
-2.059,0.517,4,PAYMENT,25
-2.668,0.778,4,PAYMENT,8
-2.272,0.866,4,PAYMENT,14
1.525,-2.064,2,CASH_OUT,15
1.522,1.788,0,CASH_IN,2
1.562,-0.6,3,CASH_OUT,17
0.87,-1.751,2,TRANSFER,8
-2.602,0.782,4,PAYMENT,12
1.32,-1.842,2,TRANSFER,11
-0.927,0.577,4,CASH_OUT,15
1.755,1.992,0,CASH_IN,2
1.489,1.728,0,CASH_IN,28
-1.734,-1.111,1,PAYMENT,8
-0.44,0.111,3,CASH_OUT,12
1.07,1.839,0,CASH_IN,9
1.916,1.813,0,CASH_IN,13
0.613,-0.165,3,CASH_OUT,7
1.357,1.833,0,CASH_IN,13
-2.518,0.92,4,PAYMENT,9
0.972,1.805,0,CASH_IN,2
-2.275,1.087,4,PAYMENT,17
1.25,1.866,0,CASH_IN,12
-2.534,-0.893,1,PAYMENT,1
2.069,-0.157,3,TRANSFER,17
0.897,-1.87,2,CASH_OUT,15
1.334,-0.072,3,CASH_OUT,10
1.84,1.917,0,CASH_IN,10
-2.453,1.026,4,PAYMENT,11
0.777,-1.837,2,CASH_OUT,12
0.756,-1.793,2,CASH_OUT,14
0.575,0.129,3,CASH_OUT,8
-2.355,0.816,4,PAYMENT,24
1.301,-1.825,2,TRANSFER,15
